case_id,point,clause,article,type,note
1086,,,333,"tố tụng hình sự ",
1086,,,337,"tố tụng hình sự ",
1087,c,1,249,"hình sự ",
1087,,,38,"hình sự ",
1087,,,46,"hình sự ",
1087,s,1,51,"hình sự ",
1087,,,106,"tố tụng hình sự ",
1087,,,47,"hình sự ",
1087,c,1,294,"hình sự ",
1087,,,89,"tố tụng hình sự ",
1087,,,331,"tố tụng hình sự ",
1087,,,135,"tố tụng hình sự ",
1087,,,333,"tố tụng hình sự ",
1087,,2,136,"tố tụng hình sự ",
1087,,,337,"tố tụng hình sự ",
1088,,1,249,"hình sự ",
1088,s,1,51,"hình sự ",
1088,,1,51,"hình sự ",
1088,,,38,"hình sự ",
1088,,,46,"hình sự ",
1088,,,47,"hình sự ",
1088,,,106,"tố tụng hình sự ",
1088,,,89,"tố tụng hình sự ",
1088,,,135,"tố tụng hình sự ",
1088,,2,136,"tố tụng hình sự ",
1088,,,333,"tố tụng hình sự ",
1088,,,331,"tố tụng hình sự ",
1088,,,337,"tố tụng hình sự ",
1089,,1,249,"hình sự ",
1089,s,1,51,"hình sự ",
1089,h,1,52,"hình sự ",
1089,,,46,"hình sự ",
1089,,,38,"hình sự ",
1089,,,47,"hình sự ",
1089,,,106,"tố tụng hình sự ",
1089,,,89,"tố tụng hình sự ",
1089,,,135,"tố tụng hình sự ",
1089,,2,136,"tố tụng hình sự ",
1089,,,333,"tố tụng hình sự ",
1089,,,331,"tố tụng hình sự ",
1089,,,337,"tố tụng hình sự ",
1090,,2,51,"hình sự ",
1090,c,1,249,"hình sự ",
1090,s,1,51,"hình sự ",
1090,,,106,"tố tụng hình sự ",
1090,,5,249,"hình sự ",
1090,,,47,"hình sự ",
1090,,,332,"tố tụng hình sự ",
1090,,,136,"tố tụng hình sự ",
1090,,,333,"tố tụng hình sự ",
1091,i,1,249,"hình sự ",
1091,h,1,52,"hình sự ",
1091,s,1,51,"hình sự ",
1091,c,1,47,"hình sự ",
1091,,1,106,"tố tụng hình sự ",
1091,,3,106,"tố tụng hình sự ",
1091,a,2,106,"tố tụng hình sự ",
1091,,2,136,"tố tụng hình sự ",
1092,c,1,249,"hình sự ",
1092,,2,51,"hình sự ",
1092,s,1,51,"hình sự ",
1092,c,1,47,"hình sự ",
1092,,1,106,"tố tụng hình sự ",
1092,a,2,106,"tố tụng hình sự ",
1092,,2,136,"tố tụng hình sự ",
1093,,1,249,"hình sự ",
1093,,2,136,"tố tụng hình sự ",
1093,a,2,106,"tố tụng hình sự ",
1093,,,333,"tố tụng hình sự ",
1094,,,249,"hình sự ",
1094,,5,294,"hình sự ",
1094,c,1,249,"hình sự ",
1094,,2,51,"hình sự ",
1094,s,1,51,"hình sự ",
1094,,,38,"hình sự ",
1094,a,,47,"hình sự ",
1094,b,,47,"hình sự ",
1094,c,,47,"hình sự ",
1094,a,2,106,"tố tụng hình sự ",
1094,b,2,106,"tố tụng hình sự ",
1094,c,2,106,"tố tụng hình sự ",
1094,,,26,,thi hành án dân sự
1094,,,2,,thi hành án dân sự
1094,,,30,,thi hành án dân sự
1094,,,7,,thi hành án dân sự
1094,,,6,,thi hành án dân sự
1094,,,9,,thi hành án dân sự
1095,,1,249,"hình sự ",
1095,c,1,249,"hình sự ",
1095,,,47,"hình sự ",
1095,s,1,51,"hình sự ",
1095,a,2,106,"tố tụng hình sự ",
1095,,2,136,"tố tụng hình sự ",
1095,a,1,47,"hình sự ",
1095,c,1,47,"hình sự ",
1096,c,1,249,"hình sự ",
1096,s,1,51,"hình sự ",
1096,c,1,47,"hình sự ",
1096,a,1,47,"hình sự ",
1096,c,2,106,"tố tụng hình sự ",
1096,a,3,106,"tố tụng hình sự ",
1096,a,2,106,"tố tụng hình sự ",
1097,c,1,249,"hình sự ",
1097,,2,51,"hình sự ",
1097,s,1,51,"hình sự ",
1097,,,6,"hình sự ",
1097,,,58,"hình sự ",
1097,,,65,"hình sự ",
1097,,1,69,thi hành hình sự,
1097,a,1,47,"hình sự ",
1097,a,2,106,"tố tụng hình sự ",
1097,c,2,106,"tố tụng hình sự ",
1098,c,1,249,"hình sự ",
1098,c,1,47,"hình sự ",
1098,s,1,51,"hình sự ",
1098,a,2,106,"tố tụng hình sự ",
1098,,2,135,"tố tụng hình sự ",
1098,,,2,,thi hành án dân sự
1098,,2,136,"tố tụng hình sự ",
1098,,,7,,thi hành án dân sự
1098,,,6,,thi hành án dân sự
1098,,,7a,,thi hành án dân sự
1098,,,30,,thi hành án dân sự
1098,,,9,,thi hành án dân sự
1099,o,2,249,"hình sự ",
1099,,,47,"hình sự ",
1099,s,1,51,"hình sự ",
1099,,,106,"tố tụng hình sự ",
1099,,,249,"hình sự ",
1099,,2,73,"hình sự ",
1099,,2,136,"tố tụng hình sự ",
1099,,,135,"tố tụng hình sự ",
1099,,,332,"tố tụng hình sự ",
1099,,1,331,"tố tụng hình sự ",
1099,,,333,"tố tụng hình sự ",
1099,,,337,"tố tụng hình sự ",
1099,,,336,"tố tụng hình sự ",
1100,o,2,249,"hình sự ",
1100,,1,47,"hình sự ",
1100,s,1,51,"hình sự ",
1100,a,2,106,"tố tụng hình sự ",
1100,,,249,"hình sự ",
1100,,2,106,"tố tụng hình sự ",
1100,,,135,"tố tụng hình sự ",
1100,,1,331,"tố tụng hình sự ",
1100,,2,136,"tố tụng hình sự ",
1100,,,332,"tố tụng hình sự ",
1100,,,333,"tố tụng hình sự ",
1100,,,337,"tố tụng hình sự ",
1100,,,336,"tố tụng hình sự ",
1101,,1,249,"hình sự ",
1101,c,1,249,"hình sự ",
1101,s,1,51,"hình sự ",
1101,,2,51,"hình sự ",
1101,,,249,"hình sự ",
1101,,,136,"tố tụng hình sự ",
1101,,,331,"tố tụng hình sự ",
1101,,,106,"tố tụng hình sự ",
1101,,,332,"tố tụng hình sự ",
1101,,,333,"tố tụng hình sự ",
1102,s,1,51,"hình sự ",
1102,c,1,249,"hình sự ",
1102,,2,47,"hình sự ",
1102,h,1,52,"hình sự ",
1102,,1,47,"hình sự ",
1102,a,2,106,"tố tụng hình sự ",
1102,,,135,"tố tụng hình sự ",
1102,a,3,106,"tố tụng hình sự ",
1102,,2,136,"tố tụng hình sự ",
1102,,1,331,"tố tụng hình sự ",
1102,,,333,"tố tụng hình sự ",
1102,,,332,"tố tụng hình sự ",
1103,c,1,249,"hình sự ",
1103,s,1,51,"hình sự ",
1103,h,1,52,"hình sự ",
1103,,1,47,"hình sự ",
1103,,2,47,"hình sự ",
1103,a,2,106,"tố tụng hình sự ",
1103,a,3,106,"tố tụng hình sự ",
1103,,,135,"tố tụng hình sự ",
1103,,2,136,"tố tụng hình sự ",
1103,,1,331,"tố tụng hình sự ",
1103,,,332,"tố tụng hình sự ",
1103,,,333,"tố tụng hình sự ",
1104,c,1,249,"hình sự ",
1104,,1,249,"hình sự ",
1104,,2,51,"hình sự ",
1104,s,1,51,"hình sự ",
1104,,,136,"tố tụng hình sự ",
1104,,,249,"hình sự ",
1104,,,106,"tố tụng hình sự ",
1104,,,331,"tố tụng hình sự ",
1104,,,332,"tố tụng hình sự ",
1104,,,333,"tố tụng hình sự ",
1105,c,1,249,"hình sự ",
1105,,1,251,"hình sự ",
1105,s,1,51,"hình sự ",
1105,h,1,52,"hình sự ",
1105,,5,251,"hình sự ",
1105,,1,47,"hình sự ",
1105,a,2,106,"tố tụng hình sự ",
1105,,2,47,"hình sự ",
1105,,,135,"tố tụng hình sự ",
1105,a,3,106,"tố tụng hình sự ",
1105,,1,331,"tố tụng hình sự ",
1105,,2,136,"tố tụng hình sự ",
1105,,,332,"tố tụng hình sự ",
1105,,,333,"tố tụng hình sự ",
1106,c,1,249,"hình sự ",
1106,s,1,51,"hình sự ",
1106,,1,47,"hình sự ",
1106,,2,47,"hình sự ",
1106,a,2,106,"tố tụng hình sự ",
1106,,1,249,"hình sự ",
1106,,,135,"tố tụng hình sự ",
1106,a,3,106,"tố tụng hình sự ",
1106,,1,331,"tố tụng hình sự ",
1106,,2,136,"tố tụng hình sự ",
1106,,,332,"tố tụng hình sự ",
1106,,,333,"tố tụng hình sự ",
1106,,,337,"tố tụng hình sự ",
1106,,,336,"tố tụng hình sự ",
1107,s,1,51,"hình sự ",
1107,o,2,249,"hình sự ",
1107,,1,47,"hình sự ",
1107,a,2,106,"tố tụng hình sự ",
1107,,,249,"hình sự ",
1107,,2,106,"tố tụng hình sự ",
1107,,,135,"tố tụng hình sự ",
1107,,1,331,"tố tụng hình sự ",
1107,,,333,"tố tụng hình sự ",
1107,,2,136,"tố tụng hình sự ",
1107,,,332,"tố tụng hình sự ",
1107,,,336,"tố tụng hình sự ",
1107,,,337,"tố tụng hình sự ",
1108,s,1,51,"hình sự ",
1108,o,2,249,"hình sự ",
1108,,,47,"hình sự ",
1108,,,106,"tố tụng hình sự ",
1108,,2,73,"hình sự ",
1108,,,249,"hình sự ",
1108,,,135,"tố tụng hình sự ",
1108,,1,331,"tố tụng hình sự ",
1108,,2,136,"tố tụng hình sự ",
1108,,,336,"tố tụng hình sự ",
1108,,,332,"tố tụng hình sự ",
1108,,,333,"tố tụng hình sự ",
1108,,,337,"tố tụng hình sự ",
1109,c,1,249,"hình sự ",
1109,s,1,51,"hình sự ",
1109,,,106,"tố tụng hình sự ",
1109,,,106,"hình sự ",
1109,,,47,"hình sự ",
1109,,,135,"tố tụng hình sự ",
1109,,1,47,"hình sự ",
1109,,2,47,"hình sự ",
1109,,2,136,"tố tụng hình sự ",
1109,,1,331,"tố tụng hình sự ",
1109,,,333,"tố tụng hình sự ",
1109,,,332,"tố tụng hình sự ",
1109,,,336,"tố tụng hình sự ",
1109,,,337,"tố tụng hình sự ",
1110,o,2,249,"hình sự ",
1110,s,1,51,"hình sự ",
1110,,,249,"hình sự ",
1110,,,106,"tố tụng hình sự ",
1110,,,47,"hình sự ",
1110,,2,136,"tố tụng hình sự ",
1110,,,135,"tố tụng hình sự ",
1110,,,332,"tố tụng hình sự ",
1110,,1,331,"tố tụng hình sự ",
1110,,,333,"tố tụng hình sự ",
1110,,,336,"tố tụng hình sự ",
1110,,,337,"tố tụng hình sự ",
1111,c,1,249,"hình sự ",
1111,s,1,51,"hình sự ",
1111,a,2,106,"tố tụng hình sự ",
1111,,2,136,"tố tụng hình sự ",
1111,c,1,47,"hình sự ",
1112,b,4,249,"hình sự ",
1112,s,1,51,"hình sự ",
1112,h,1,52,"hình sự ",
1112,,,106,"tố tụng hình sự ",
1112,,5,249,"hình sự ",
1112,,,70,"hình sự ",
1112,,2,106,"tố tụng hình sự ",
1112,,3,106,"tố tụng hình sự ",
1112,,1,47,"hình sự ",
1112,,,135,"tố tụng hình sự ",
1112,,,331,"tố tụng hình sự ",
1112,,,333,"tố tụng hình sự ",
1113,,2,106,"tố tụng hình sự ",
1113,,5,249,"hình sự ",
1113,l,2,249,"hình sự ",
1113,s,1,51,"hình sự ",
1113,,2,51,"hình sự ",
1113,,,38,"hình sự ",
1113,,1,47,"hình sự ",
1113,c,2,106,"tố tụng hình sự ",
1113,a,2,106,"tố tụng hình sự ",
1113,,2,136,"tố tụng hình sự ",
1113,,,331,"tố tụng hình sự ",
1113,,,2,,thi hành án dân sự
1113,,,6,,thi hành án dân sự
1113,,,333,"tố tụng hình sự ",
1113,,,7,,thi hành án dân sự
1113,,,7a,,thi hành án dân sự
1113,,,7b,,thi hành án dân sự
1113,,,9,,thi hành án dân sự
1113,,,30,,thi hành án dân sự
1114,c,1,249,"hình sự ",
1114,s,1,51,"hình sự ",
1114,,,38,"hình sự ",
1114,a,2,106,"tố tụng hình sự ",
1114,c,1,47,"hình sự ",
1114,c,2,106,"tố tụng hình sự ",
1114,,2,136,"tố tụng hình sự ",
1114,,,52,"hình sự ",
1114,,,331,"tố tụng hình sự ",
1114,,,6,,thi hành án dân sự
1114,,,333,"tố tụng hình sự ",
1114,,,2,,thi hành án dân sự
1114,,,7,,thi hành án dân sự
1114,,,7a,,thi hành án dân sự
1114,,,7b,,thi hành án dân sự
1114,,,9,,thi hành án dân sự
1114,,,30,,thi hành án dân sự
1115,i,1,249,"hình sự ",51/2018/HSST
1115,a,1,355,"tố tụng hình sự ",51/2018/HSST
1115,s,1,51,"hình sự ",51/2018/HSST
1116,b,4,249,"hình sự ",
1116,s,1,51,"hình sự ",
1116,,,51,"hình sự ",
1116,,2,51,"hình sự ",
1116,,5,249,"hình sự ",
1116,a,2,106,"tố tụng hình sự ",
1116,a,3,106,"tố tụng hình sự ",
1116,b,3,106,"tố tụng hình sự ",
1116,,,106,"tố tụng hình sự ",
1116,,2,136,"tố tụng hình sự ",
1116,,2,135,"tố tụng hình sự ",
1117,s,1,51,"hình sự ",
1117,,2,51,"hình sự ",
1117,,,53,"hình sự ",
1117,,3,7,"hình sự ",
1117,,,41,"hình sự ",
1117,,1,194,"hình sự ",
1117,,1,249,"hình sự ",
1117,,,194,"hình sự ",
1117,,1,173,"hình sự ",
1117,,1,323,"hình sự ",
1117,c,1,249,"hình sự ",
1117,,1,138,"hình sự ",
1117,,1,250,"hình sự ",
1117,g,1,48,"hình sự ",
1117,p,1,46,"hình sự ",
1117,,2,46,"hình sự ",
1117,h,1,46,"hình sự ",
1117,,,55,"hình sự ",
1117,,,329,"tố tụng hình sự ",
1117,,,38,"hình sự ",
1117,,,33,"hình sự ",
1117,,,56,"hình sự ",
1117,,,42,"hình sự ",
1117,,,584,,dân sự
1117,,,585,,dân sự
1117,,,586,,dân sự
1117,,,587,,dân sự
1117,,,357,,dân sự
1117,,,589,,dân sự
1117,,,47,"hình sự ",
1117,,,468,,dân sự
1117,,,106,"tố tụng hình sự ",
1117,,,48,"hình sự ",
1117,,,135,"tố tụng hình sự ",
1117,,,136,"tố tụng hình sự ",
1117,,,331,"tố tụng hình sự ",
1117,,,333,"tố tụng hình sự ",
1117,,,6,,thi hành án dân sự
1117,,,7,,thi hành án dân sự
1117,,,2,,thi hành án dân sự
1117,,,9,,thi hành án dân sự
1117,,,30,,thi hành án dân sự
1118,c,1,249,"hình sự ",
1118,s,1,51,"hình sự ",
1118,,1,52,"hình sự ",
1118,,1,249,"hình sự ",
1118,c,1,47,"hình sự ",
1118,a,2,106,"tố tụng hình sự ",
1118,,,136,"tố tụng hình sự ",
1119,c,1,249,"hình sự ",
1119,s,1,51,"hình sự ",
1119,,,38,"hình sự ",
1119,,,106,"tố tụng hình sự ",
1119,,,47,"hình sự ",
1120,c,1,249,"hình sự ",
1120,,5,249,"hình sự ",
1120,s,1,51,"hình sự ",
1120,,2,106,"tố tụng hình sự ",
1120,,,331,"tố tụng hình sự ",
1120,,,136,"tố tụng hình sự ",
1120,,,2,,thi hành án dân sự
1120,,,333,"tố tụng hình sự ",
1120,,,30,,thi hành án dân sự
1121,,1,249,"hình sự ",
1121,c,1,249,"hình sự ",
1121,g,1,249,"hình sự ",
1121,i,1,249,"hình sự ",
1121,s,1,51,"hình sự ",
1121,,2,51,"hình sự ",
1121,,2,106,"tố tụng hình sự ",
1121,,2,136,"tố tụng hình sự ",
1122,i,1,249,"hình sự ",
1122,,2,51,"hình sự ",
1122,s,1,51,"hình sự ",
1122,,,106,"tố tụng hình sự ",
1122,,,38,"hình sự ",
1123,,1,249,"hình sự ",
1123,c,1,249,"hình sự ",
1123,,2,106,"tố tụng hình sự ",
1123,s,1,51,"hình sự ",
1123,,2,136,"tố tụng hình sự ",
1124,,1,249,"hình sự ",
1124,c,1,249,"hình sự ",
1124,g,1,249,"hình sự ",
1124,i,1,249,"hình sự ",
1124,s,1,51,"hình sự ",
1124,,2,51,"hình sự ",
1124,,2,106,"tố tụng hình sự ",
1124,,2,136,"tố tụng hình sự ",
1125,,1,249,"hình sự ",
1125,c,1,249,"hình sự ",
1125,s,1,51,"hình sự ",
1125,,2,51,"hình sự ",
1125,,2,106,"tố tụng hình sự ",
1125,,2,136,"tố tụng hình sự ",
1126,b,3,249,"hình sự ",
1126,,,38,"hình sự ",
1126,s,1,51,"hình sự ",
1126,,,106,"tố tụng hình sự ",
1126,,,249,"hình sự ",
1126,,,47,"hình sự ",
1127,c,1,249,"hình sự ",
1127,s,1,51,"hình sự ",
1127,,,47,"hình sự ",
1127,,,38,"hình sự ",
1127,,,106,"tố tụng hình sự ",
1127,,,136,"tố tụng hình sự ",
1127,,2,106,"tố tụng hình sự ",
1127,,,333,"tố tụng hình sự ",
1127,,,331,"tố tụng hình sự ",
1128,,1,194,"hình sự ",
1128,,3,37,"hình sự ",
1128,,1,249,"hình sự ",
1128,s,1,51,"hình sự ",
1128,h,1,52,"hình sự ",
1128,,,38,"hình sự ",
1128,h,2,52,"hình sự ",
1128,,3,7,"hình sự ",
1128,,,249,"hình sự ",
1129,c,1,249,"hình sự ",
1129,,5,249,"hình sự ",
1129,s,1,51,"hình sự ",
1129,h,1,52,"hình sự ",
1129,,,38,"hình sự ",
1129,,,106,"tố tụng hình sự ",
1129,,2,106,"tố tụng hình sự ",
1129,,,331,"tố tụng hình sự ",
1129,,,136,"tố tụng hình sự ",
1129,,,333,"tố tụng hình sự ",
1130,s,1,51,"hình sự ",
1130,c,1,249,"hình sự ",
1130,,,106,"tố tụng hình sự ",
1130,,,38,"hình sự ",
1130,,,47,"hình sự ",
1130,,2,106,"tố tụng hình sự ",
1130,,,331,"tố tụng hình sự ",
1130,,,136,"tố tụng hình sự ",
1130,,,333,"tố tụng hình sự ",
1131,c,1,249,"hình sự ",
1131,,1,194,"hình sự ",
1131,s,1,51,"hình sự ",
1131,h,1,52,"hình sự ",
1131,,,38,"hình sự ",
1131,,,106,"tố tụng hình sự ",
1131,,,47,"hình sự ",
1131,,2,106,"tố tụng hình sự ",
1131,,,136,"tố tụng hình sự ",
1131,,,331,"tố tụng hình sự ",
1131,,,333,"tố tụng hình sự ",
1132,c,1,249,"hình sự ",
1132,s,1,51,"hình sự ",
1132,,,38,"hình sự ",
1132,,,47,"hình sự ",
1132,,,136,"tố tụng hình sự ",
1132,,2,106,"tố tụng hình sự ",
1132,,,333,"tố tụng hình sự ",
1132,,,331,"tố tụng hình sự ",
1133,c,1,249,"hình sự ",
1133,,3,7,"hình sự ",
1133,,,38,"hình sự ",
1133,,,106,"tố tụng hình sự ",
1133,s,1,51,"hình sự ",
1133,,,136,"tố tụng hình sự ",
1133,,2,106,"tố tụng hình sự ",
1133,,,333,"tố tụng hình sự ",
1133,,,331,"tố tụng hình sự ",
1134,,5,249,"hình sự ",
1134,c,1,249,"hình sự ",
1134,,,38,"hình sự ",
1134,s,1,51,"hình sự ",
1134,,,47,"hình sự ",
1134,,2,106,"tố tụng hình sự ",
1134,,,106,"tố tụng hình sự ",
1134,,,331,"tố tụng hình sự ",
1134,,,136,"tố tụng hình sự ",
1134,,,333,"tố tụng hình sự ",
1135,c,1,249,"hình sự ",
1135,h,1,52,"hình sự ",
1135,,3,7,"hình sự ",
1135,s,1,51,"hình sự ",
1135,,,38,"hình sự ",
1135,,2,106,"tố tụng hình sự ",
1135,,,136,"tố tụng hình sự ",
1135,,,333,"tố tụng hình sự ",
1135,,,331,"tố tụng hình sự ",
1136,g,2,249,"hình sự ",
1136,,2,249,"hình sự ",
1136,,5,249,"hình sự ",
1136,,,38,"hình sự ",
1136,,,47,"hình sự ",
1136,s,1,51,"hình sự ",
1136,,2,106,"tố tụng hình sự ",
1136,,,106,"tố tụng hình sự ",
1136,,,331,"tố tụng hình sự ",
1136,,,136,"tố tụng hình sự ",
1136,,,333,"tố tụng hình sự ",
1137,c,1,249,"hình sự ",
1137,,,47,"hình sự ",
1137,s,1,51,"hình sự ",
1137,,,38,"hình sự ",
1137,,,106,"tố tụng hình sự ",
1137,,,136,"tố tụng hình sự ",
1137,,,331,"tố tụng hình sự ",
1137,,,333,"tố tụng hình sự ",
1137,,2,106,"tố tụng hình sự ",
1138,c,1,249,"hình sự ",
1138,,3,7,"hình sự ",
1138,s,1,51,"hình sự ",
1138,,1,249,"hình sự ",
1138,,,38,"hình sự ",
1138,,,249,"hình sự ",
1138,,1,194,"hình sự ",
1138,,,106,"tố tụng hình sự ",
1138,,2,106,"tố tụng hình sự ",
1138,,,136,"tố tụng hình sự ",
1138,,,331,"tố tụng hình sự ",
1138,,,333,"tố tụng hình sự ",
1139,c,1,249,"hình sự ",
1139,,3,7,"hình sự ",
1139,,1,249,"hình sự ",
1139,,,38,"hình sự ",
1139,s,1,51,"hình sự ",
1139,,,249,"hình sự ",
1139,,1,194,"hình sự ",
1139,,2,106,"tố tụng hình sự ",
1139,,,106,"tố tụng hình sự ",
1139,,,136,"tố tụng hình sự ",
1139,,,331,"tố tụng hình sự ",
1139,,,333,"tố tụng hình sự ",
1140,c,1,249,"hình sự ",
1140,s,1,51,"hình sự ",
1140,,1,249,"hình sự ",
1140,c,1,47,"hình sự ",
1140,a,2,106,"tố tụng hình sự ",
1140,c,2,106,"tố tụng hình sự ",
1140,a,3,106,"tố tụng hình sự ",
1140,,2,136,"tố tụng hình sự ",
1141,c,1,249,"hình sự ",
1141,,2,51,"hình sự ",
1141,s,1,51,"hình sự ",
1141,a,1,47,"hình sự ",
1141,c,1,47,"hình sự ",
1141,a,2,106,"tố tụng hình sự ",
1141,,2,136,"tố tụng hình sự ",
1142,c,1,249,"hình sự ",
1142,s,1,51,"hình sự ",
1142,,,38,"hình sự ",
1142,,2,106,"tố tụng hình sự ",
1142,,,106,"tố tụng hình sự ",
1142,,,136,"tố tụng hình sự ",
1142,,,333,"tố tụng hình sự ",
1142,,,331,"tố tụng hình sự ",
1143,c,1,249,"hình sự ",
1143,,5,249,"hình sự ",
1143,s,1,51,"hình sự ",
1143,,,38,"hình sự ",
1143,,,33,"hình sự ",
1143,,,106,"tố tụng hình sự ",
1143,,2,106,"tố tụng hình sự ",
1143,,,136,"tố tụng hình sự ",
1143,,,331,"tố tụng hình sự ",
1143,,,333,"tố tụng hình sự ",
1144,g,1,249,"hình sự ",
1144,,,38,"hình sự ",
1144,s,1,51,"hình sự ",
1144,,5,249,"hình sự ",
1144,h,1,52,"hình sự ",
1144,,2,136,"tố tụng hình sự ",
1144,,,58,"hình sự ",
1144,,,47,"hình sự ",
1144,,,106,"tố tụng hình sự ",
1145,c,1,249,"hình sự ",
1145,s,1,51,"hình sự ",
1145,,2,51,"hình sự ",
1145,c,1,47,"hình sự ",
1145,,,135,"tố tụng hình sự ",
1145,a,2,106,"tố tụng hình sự ",
1146,c,1,249,"hình sự ",
1146,s,1,51,"hình sự ",
1146,,2,51,"hình sự ",
1146,,,135,"tố tụng hình sự ",
1147,c,1,249,"hình sự ",
1147,s,1,51,"hình sự ",
